match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2024-wimbledon-1125,0:37:36,2,1,0,0,2,0,55,1,2,149,,40,30,75,3,35,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,93,0,0,2,,,,,,,2,0,0,11.427,7.353,2,BW,NCTL,ND
2024-wimbledon-1125,0:38:09,2,2,0,0,2,1,56,1,2,133,,0,0,81,1,36,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21031,83,1,0,1,,,,,,,2,0,0,25.431,22.460,6,BW,NCTL,ND
2024-wimbledon-1125,0:39:11,2,2,0,0,3,0,57,1,1,154,,15,0,84,1,37,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,96,0,0,1,,,,,,,2,0,F,17.813,22.074,7,B,NCTL,ND
2024-wimbledon-1125,0:39:49,2,2,0,0,3,0,58,1,1,191,,30,0,88,1,38,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,119,0,0,1,,,,,,,1,0,0,1.099,1.205,1,C,NCTL,
2024-wimbledon-1125,0:40:17,2,2,0,0,3,0,59,1,1,154,,40,0,90,1,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,96,0,0,1,,,,,,,1,0,0,4.575,3.648,1,BC,NCTL,ND
2024-wimbledon-1125,0:40:33,2,2,0,0,3,0,60,2,1,144,,40,15,88,2,39,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,90,0,0,1,,,,,,,2,0,0,7.409,9.129,2,BW,NCTL,ND
2024-wimbledon-1125,0:41:06,2,3,0,0,3,1,61,1,1,189,,0,0,93,2,40,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11012,118,0,0,2,,,,,,,1,0,F,10.623,9.045,3,C,CTL,ND
2024-wimbledon-1125,0:42:52,2,3,0,0,4,0,62,1,2,0,,15,0,94,1,41,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,3.346,2.284,0,BC,NCTL,
2024-wimbledon-1125,0:43:18,2,3,0,0,4,0,63,2,2,175,,15,15,94,4,41,22,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,109,0,0,2,,,,,,,1,0,F,6.611,10.544,3,W,CTL,
2024-wimbledon-1125,0:43:36,2,3,0,0,4,0,64,2,2,165,,15,30,93,6,41,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,103,0,0,2,,,,,,,1,0,0,5.450,6.316,1,W,NCTL,ND
2024-wimbledon-1125,0:43:54,2,3,0,0,4,0,65,2,2,148,,15,40,91,7,41,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,92,0,0,2,,,,,,,2,0,0,5.394,5.169,1,C,NCTL,ND
2024-wimbledon-1125,0:44:23,2,3,0,0,4,0,66,1,2,168,,30,40,92,5,42,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,105,0,0,2,,,,,,,1,0,0,12.680,11.933,2,BW,NCTL,ND
2024-wimbledon-1125,0:44:47,2,3,1,0,4,2,67,2,2,180,,0,0,92,10,42,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21512,112,0,0,1,,,,,,,1,0,F,26.488,23.904,5,W,CTL,ND
2024-wimbledon-1125,0:45:38,2,3,1,0,5,0,68,1,1,209,,15,0,96,10,43,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,130,0,0,1,,,,,,,1,0,0,0.661,0.491,1,C,NCTL,
2024-wimbledon-1125,0:45:55,2,3,1,0,5,0,69,1,1,135,,30,0,97,8,44,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,84,0,0,1,,,,,,,2,0,0,10.451,11.042,3,BW,NCTL,ND
2024-wimbledon-1125,0:46:39,2,3,1,0,5,0,70,2,1,154,,30,15,95,9,44,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,96,0,0,1,,,,,,,2,0,0,7.601,8.688,2,BC,NCTL,ND
2024-wimbledon-1125,0:47:15,2,3,1,0,5,0,71,1,1,140,,40,15,96,7,45,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,87,0,0,1,,,,,,,2,0,0,7.643,7.803,1,BC,NCTL,D
2024-wimbledon-1125,0:47:45,2,4,1,0,5,1,72,1,1,148,,0,0,99,5,46,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,92,0,0,2,,,,,,,2,0,0,5.102,5.474,1,BW,NCTL,ND
2024-wimbledon-1125,0:49:31,2,4,1,0,6,0,73,2,2,178,,0,15,97,6,46,27,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11020,111,0,0,2,,,,,,,1,0,0,20.201,19.303,5,C,NCTL,ND
2024-wimbledon-1125,0:49:57,2,4,1,0,6,0,74,1,2,130,,15,15,100,6,47,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,81,0,0,2,,,,,,,2,0,F,11.457,12.778,4,BW,NCTL,D
2024-wimbledon-1125,0:50:30,2,4,1,0,6,0,75,1,2,160,,30,15,101,4,48,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,100,0,0,2,,,,,,,1,0,0,16.403,13.471,4,W,CTL,ND
2024-wimbledon-1125,0:50:51,2,4,1,0,6,0,76,1,2,0,,40,15,102,1,49,27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,2.589,1.938,0,C,CTL,
2024-wimbledon-1125,0:51:24,2,5,1,0,6,1,77,1,2,156,,0,0,109,1,50,27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,12011,97,1,0,1,,,,,,,2,0,B,7.405,9.634,2,C,NCTL,ND
2024-wimbledon-1125,0:52:05,2,5,1,0,7,0,78,2,1,144,,0,15,107,2,50,28,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12020,90,0,0,1,,,,,,,2,0,0,23.276,26.114,6,BC,NCTL,D
2024-wimbledon-1125,0:52:47,2,5,1,0,7,0,79,1,1,206,,15,15,109,1,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,128,0,0,1,,,,,,,1,0,0,3.396,3.628,1,BW,NCTL,D
2024-wimbledon-1125,0:53:05,2,5,1,0,7,0,80,1,1,178,,30,15,111,1,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,111,0,0,1,,,,,,,1,0,0,3.357,4.383,1,C,NCTL,ND
2024-wimbledon-1125,0:53:17,2,5,1,0,7,0,81,1,1,140,,40,15,114,1,53,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,87,0,0,1,,,,,,,2,0,F,10.024,10.665,3,B,NCTL,ND
2024-wimbledon-1125,0:53:48,2,6,1,1,7,1,82,1,1,149,,0,0,121,1,54,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22033,93,0,0,2,,,,,,,2,0,0,14.598,17.250,3,W,NCTL,D
2024-wimbledon-1125,0:56:09,3,0,0,0,1,0,83,1,2,162,,15,0,124,1,55,28,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,101,0,0,2,,,,,,,1,0,F,25.944,22.199,6,BW,NCTL,ND
2024-wimbledon-1125,0:56:32,3,0,0,0,1,0,84,1,2,175,,30,0,127,1,56,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11410,109,0,0,2,,,,,,,1,0,F,24.305,21.984,6,C,NCTL,ND
2024-wimbledon-1125,0:57:04,3,0,0,0,1,0,85,1,2,167,,40,0,128,1,57,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,104,0,0,2,,,,,,,1,0,0,19.626,15.628,4,W,CTL,ND
2024-wimbledon-1125,0:57:33,3,0,0,0,1,0,86,2,2,138,,40,15,127,3,57,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,86,1,0,2,,,,,,,2,0,0,12.988,13.126,3,B,NCTL,ND
2024-wimbledon-1125,0:58:16,3,0,0,0,1,0,87,2,2,178,,40,30,127,6,57,30,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21510,111,1,0,2,,,,,,,1,0,F,25.743,19.419,7,B,CTL,ND
2024-wimbledon-1125,0:58:48,3,0,0,0,1,0,88,2,2,173,,40,40,127,9,57,31,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21410,108,1,0,2,,,,,,,1,0,F,17.240,15.829,5,BW,NCTL,ND
2024-wimbledon-1125,0:59:18,3,0,0,0,1,0,89,2,2,175,,40,AD,126,11,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,109,0,0,2,,,,,,,1,0,0,6.342,7.226,1,B,NCTL,D
2024-wimbledon-1125,0:59:38,3,0,1,0,1,2,90,2,2,173,,0,0,125,15,57,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,108,0,0,1,,,,,,,1,0,0,5.450,5.161,1,C,NCTL,D
2024-wimbledon-1125,1:00:36,3,0,1,0,2,0,91,1,1,152,,15,0,127,14,58,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,95,0,0,1,,,,,,,2,0,0,3.874,4.654,1,B,CTL,ND
2024-wimbledon-1125,1:01:00,3,0,1,0,2,0,92,2,1,172,,15,15,125,15,58,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,107,0,0,1,,,,,,,1,0,0,23.455,26.436,6,C,NCTL,D
2024-wimbledon-1125,1:01:45,3,0,1,0,2,0,93,1,1,167,,30,15,127,14,59,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,104,0,0,1,,,,,,,1,0,0,17.888,20.588,5,W,CTL,D
2024-wimbledon-1125,1:02:10,3,0,1,0,2,0,94,1,1,206,,40,15,129,13,60,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,128,0,0,1,,,,,,,1,0,0,11.684,17.950,3,BW,NCTL,ND
2024-wimbledon-1125,1:02:33,3,1,1,0,2,1,95,1,1,202,,0,0,135,13,61,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,126,0,0,2,,,,,,,1,0,0,0.661,0.791,1,C,NCTL,
2024-wimbledon-1125,1:03:04,3,1,1,0,3,0,96,1,2,173,,15,0,137,12,62,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,108,0,0,2,,,,,,,1,0,0,15.236,16.551,4,BC,NCTL,D
2024-wimbledon-1125,1:03:28,3,1,1,0,3,0,97,2,2,140,,15,15,136,14,62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,87,0,0,2,,,,,,,2,0,0,65.595,79.365,17,BW,NCTL,ND
2024-wimbledon-1125,1:04:41,3,1,1,0,3,0,98,2,2,151,,15,30,134,15,62,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,94,0,0,2,,,,,,,2,0,0,11.280,12.064,3,B,NCTL,ND
2024-wimbledon-1125,1:05:16,3,1,1,0,3,0,99,2,2,162,,15,40,133,17,62,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,101,0,0,2,,,,,,,1,0,0,3.087,1.977,1,C,CTL,
2024-wimbledon-1125,1:05:36,3,1,2,0,3,2,100,2,2,160,,0,0,132,21,62,38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12032,100,0,0,1,,,,,,,1,0,0,18.297,14.933,3,W,CTL,ND
2024-wimbledon-1125,1:07:16,3,1,2,0,4,0,101,1,1,196,,15,0,135,21,63,38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,122,0,0,1,,,,,,,1,0,F,7.262,8.401,3,C,NCTL,ND
2024-wimbledon-1125,1:07:36,3,1,2,0,4,0,102,1,1,170,,30,0,137,20,64,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,106,0,0,1,,,,,,,1,0,0,12.951,12.462,3,C,NCTL,D
2024-wimbledon-1125,1:07:59,3,1,2,0,4,0,103,2,1,157,,30,15,135,21,64,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,98,0,0,1,,,,,,,1,0,0,6.169,8.381,2,W,NCTL,ND
2024-wimbledon-1125,1:08:24,3,1,2,0,4,0,104,1,1,131,,40,15,136,19,65,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,82,0,0,1,,,,,,,2,0,0,18.949,17.562,3,B,NCTL,D
2024-wimbledon-1125,1:08:57,3,2,2,0,4,1,105,1,1,167,,0,0,140,18,66,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,104,0,0,2,,,,,,,1,0,0,10.095,7.290,1,W,CTL,ND
2024-wimbledon-1125,1:09:26,3,2,2,0,5,0,106,2,2,181,,0,15,139,20,66,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,113,0,0,2,,,,,,,1,0,0,16.029,16.433,3,C,NCTL,D
2024-wimbledon-1125,1:09:48,3,2,2,0,5,0,107,1,2,175,,15,15,140,18,67,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22020,109,0,0,2,,,,,,,1,0,0,8.589,6.548,2,C,CTL,ND
2024-wimbledon-1125,1:10:09,3,2,2,0,5,0,108,1,2,156,,30,15,141,16,68,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,97,0,0,2,,,,,,,2,0,0,29.729,30.444,8,BW,NCTL,ND
2024-wimbledon-1125,1:10:57,3,2,2,0,5,0,109,2,2,149,,30,30,139,17,68,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,93,0,0,2,,,,,,,2,0,0,5.067,5.397,1,BC,NCTL,ND
2024-wimbledon-1125,1:11:28,3,2,2,0,5,0,110,2,2,164,,30,40,138,19,68,42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,102,0,0,2,,,,,,,1,0,0,17.615,18.824,3,W,NCTL,
2024-wimbledon-1125,1:11:57,3,2,2,0,5,0,111,1,2,178,,40,40,140,18,69,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,111,0,0,2,,,,,,,1,0,0,20.803,24.878,4,BW,NCTL,D
2024-wimbledon-1125,1:12:33,3,2,2,0,5,0,112,2,2,164,,40,AD,139,20,69,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,102,0,0,2,,,,,,,1,0,0,10.666,7.893,1,W,CTL,D
2024-wimbledon-1125,1:12:56,3,2,2,0,5,0,113,1,2,0,,40,40,140,16,70,43,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,3.443,3.962,0,B,CTL,ND
2024-wimbledon-1125,1:13:39,3,2,2,0,5,0,114,2,2,181,,40,AD,139,18,70,44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,113,0,0,2,,,,,,,1,0,0,16.019,18.752,3,C,NCTL,ND
2024-wimbledon-1125,1:15:24,3,2,3,0,5,2,115,2,2,151,,0,0,137,21,70,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,94,0,0,1,,,,,,,2,0,0,60.113,53.445,11,BC,NCTL,ND
2024-wimbledon-1125,1:17:30,3,2,3,0,6,0,116,2,1,152,,0,15,136,23,70,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,95,0,0,1,,,,,,,2,0,0,43.591,49.499,12,BW,NCTL,D
2024-wimbledon-1125,1:18:20,3,2,3,0,6,0,117,2,1,152,,0,30,134,24,70,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,95,0,0,1,,,,,,,1,0,0,15.537,20.975,4,BW,NCTL,ND
2024-wimbledon-1125,1:18:49,3,2,3,0,6,0,118,1,1,164,,15,30,137,24,71,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,102,0,0,1,,,,,,,1,0,F,7.618,10.958,3,W,CTL,ND
2024-wimbledon-1125,1:19:14,3,2,3,0,6,0,119,1,1,160,,30,30,140,24,72,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,100,0,0,1,,,,,,,2,0,F,16.094,14.677,5,B,NCTL,ND
2024-wimbledon-1125,1:19:57,3,2,3,0,6,0,120,1,1,149,,40,30,142,23,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,93,0,0,1,,,,,,,2,0,0,4.352,4.009,1,B,NCTL,ND
2024-wimbledon-1125,1:20:28,3,3,3,0,6,1,121,1,1,210,,0,0,146,22,74,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,131,0,0,2,,,,,,,1,0,0,8.455,5.748,1,BW,NCTL,ND
2024-wimbledon-1125,1:21:03,3,3,3,0,7,0,122,1,2,144,,15,0,147,20,75,47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21020,90,0,0,2,,,,,,,2,0,0,16.630,15.993,2,BW,NCTL,ND
2024-wimbledon-1125,1:21:45,3,3,3,0,7,0,123,2,2,170,,15,15,146,22,75,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,106,0,0,2,,,,,,,1,0,0,3.511,3.371,1,BW,NCTL,ND
2024-wimbledon-1125,1:22:07,3,3,3,0,7,0,124,2,2,185,,15,30,145,24,75,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,115,0,0,2,,,,,,,1,0,0,6.533,5.092,1,C,CTL,ND
2024-wimbledon-1125,1:22:27,3,3,3,0,7,0,125,2,2,130,,15,40,144,26,75,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,81,0,0,2,,,,,,,2,0,0,16.165,17.630,3,B,NCTL,ND
2024-wimbledon-1125,1:23:06,3,3,4,0,7,2,126,2,2,177,,0,0,142,29,75,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,110,0,0,1,,,,,,,1,0,0,29.194,27.987,7,C,NCTL,ND
2024-wimbledon-1125,1:24:57,3,3,4,0,8,0,127,2,1,146,,0,15,142,32,75,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,91,0,0,1,,,,,,,2,0,F,12.009,13.813,4,BW,CTL,D
2024-wimbledon-1125,1:25:36,3,3,4,0,8,0,128,2,1,136,,0,30,142,35,75,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,85,0,0,1,,,,,,,2,0,F,17.765,18.878,6,BW,NCTL,ND
2024-wimbledon-1125,1:26:19,3,3,4,0,8,0,129,2,1,148,,0,40,140,36,75,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,92,0,0,1,,,,,,,2,0,0,12.557,16.544,4,C,NCTL,D
2024-wimbledon-1125,1:26:59,3,3,5,0,8,2,130,2,1,194,,0,0,137,42,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12031,121,0,1,2,,,,,,,1,0,0,28.756,30.658,6,BW,NCTL,ND
2024-wimbledon-1125,1:27:43,3,3,5,0,9,0,131,1,2,159,,15,0,140,42,76,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11010,99,0,0,2,,,,,,,1,0,F,7.459,8.089,2,W,CTL,ND
2024-wimbledon-1125,1:28:43,3,3,5,0,9,0,132,2,2,156,,15,15,139,44,76,56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,97,0,0,2,,,,,,,2,0,0,15.248,12.650,3,BC,NCTL,ND
2024-wimbledon-1125,1:29:23,3,3,5,0,9,0,133,2,2,181,,15,30,137,45,76,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,113,0,0,2,,,,,,,1,0,0,21.407,17.444,5,BC,NCTL,ND
2024-wimbledon-1125,1:29:57,3,3,5,0,9,0,134,2,2,178,,15,40,136,47,76,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,111,0,0,2,,,,,,,1,0,0,19.036,17.016,5,BW,NCTL,D
2024-wimbledon-1125,1:30:30,3,3,5,0,9,0,135,1,2,168,,30,40,138,46,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,105,0,0,2,,,,,,,1,0,0,53.287,44.259,12,BW,NCTL,ND
2024-wimbledon-1125,1:31:30,3,3,5,0,9,0,136,1,2,148,,40,40,141,46,78,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,92,0,0,2,,,,,,,2,0,F,4.255,4.767,2,BC,NCTL,ND
2024-wimbledon-1125,1:32:07,3,3,5,0,9,0,137,1,2,181,,AD,40,144,46,79,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,113,0,0,2,,,,,,,1,0,B,9.331,5.080,2,C,NCTL,D
2024-wimbledon-1125,1:32:57,3,4,5,0,9,1,138,1,2,183,,0,0,151,44,80,58,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,11011,114,1,0,1,,,,,,,1,0,F,18.945,18.092,6,BW,NCTL,
2024-wimbledon-1125,1:34:40,3,4,5,0,10,0,139,2,1,160,,0,15,150,46,80,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11030,100,0,0,1,,,,,,,1,0,0,8.922,12.065,2,W,CTL,ND
2024-wimbledon-1125,1:35:05,3,4,5,0,10,0,140,1,1,152,,15,15,151,44,81,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,95,0,0,1,,,,,,,2,0,0,4.291,4.929,1,B,NCTL,D
2024-wimbledon-1125,1:35:34,3,4,5,0,10,0,141,2,1,154,,15,30,151,47,81,60,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22010,96,0,0,1,,,,,,,2,0,B,12.111,14.919,4,BC,NCTL,D
2024-wimbledon-1125,1:36:10,3,4,5,0,10,0,142,2,1,143,,15,40,149,48,81,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,89,0,0,1,,,,,,,2,0,0,14.817,18.284,4,BW,NCTL,ND
2024-wimbledon-1125,1:36:49,3,4,5,0,10,0,143,1,1,191,,30,40,151,47,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,119,0,1,1,,,,,,,1,0,0,6.339,6.829,1,C,NCTL,ND
2024-wimbledon-1125,1:37:15,3,4,6,2,10,2,144,2,1,151,,0,0,144,55,82,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11023,94,0,1,2,,,,,,,2,0,0,7.248,8.322,2,C,NCTL,ND
2024-wimbledon-1125,1:41:07,4,0,0,0,1,0,145,2,2,125,,0,15,142,56,82,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,78,0,0,2,,,,,,,2,0,0,4.359,5.628,1,BC,NCTL,D
2024-wimbledon-1125,1:41:36,4,0,0,0,1,0,146,2,2,162,,0,30,141,58,82,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,101,0,0,2,,,,,,,1,0,0,9.690,7.797,1,BW,NCTL,D
2024-wimbledon-1125,1:41:52,4,0,0,0,1,0,147,2,2,157,,0,40,139,59,82,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,98,0,0,2,,,,,,,1,0,0,14.975,11.711,3,W,CTL,D
2024-wimbledon-1125,1:42:13,4,0,1,0,1,2,148,2,2,168,,0,0,137,62,82,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,105,0,0,1,,,,,,,1,0,0,35.531,29.740,9,BW,NCTL,ND
2024-wimbledon-1125,1:43:20,4,0,1,0,2,0,149,2,1,141,,0,15,135,63,82,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,88,0,0,1,,,,,,,2,0,0,8.447,8.683,2,BC,NCTL,ND
2024-wimbledon-1125,1:43:58,4,0,1,0,2,0,150,1,1,196,,15,15,138,63,83,67,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,122,0,0,1,,,,,,,1,0,B,29.001,28.945,7,BW,NCTL,ND
2024-wimbledon-1125,1:44:34,4,0,1,0,2,0,151,1,1,165,,30,15,142,63,84,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,103,0,0,1,,,,,,,1,0,0,0.000,0.828,1,W,CTL,
2024-wimbledon-1125,1:44:52,4,0,1,0,2,0,152,2,1,144,,30,30,141,65,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,90,0,0,1,,,,,,,2,0,0,8.072,12.687,2,BC,NCTL,ND
2024-wimbledon-1125,1:45:23,4,0,1,0,2,0,153,2,1,156,,30,40,139,66,84,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,97,0,0,1,,,,,,,2,0,0,9.283,11.243,2,BW,NCTL,ND
